WITNESS_POINTS, NUMBER=2745
9.750000,13.250000,2.129302
10.750000,11.750000,2.129302
10.750000,12.250000,2.129302
10.750000,12.750000,2.129302
10.750000,13.250000,2.129302
12.750000,11.750000,2.129302
12.750000,12.250000,2.129302
12.750000,12.750000,2.129302
12.750000,13.250000,2.129302
15.750000,11.750000,2.129302
15.750000,12.250000,2.129302
15.750000,12.750000,2.129302
15.750000,13.250000,2.129302
6.250000,12.500000,2.129302
6.750000,12.500000,2.129302
7.250000,12.500000,2.129302
7.750000,12.500000,2.129302
8.250000,12.500000,2.129302
8.750000,12.500000,2.129302
9.250000,12.500000,2.129302
9.750000,12.500000,2.129302
10.250000,12.500000,2.129302
10.750000,12.500000,2.129302
11.250000,12.500000,2.129302
11.750000,12.500000,2.129302
12.250000,12.500000,2.129302
12.750000,12.500000,2.129302
13.250000,12.500000,2.129302
13.750000,12.500000,2.129302
14.250000,12.500000,2.129302
14.750000,12.500000,2.129302
15.250000,12.500000,2.129302
15.750000,12.500000,2.129302
6.750000,12.500000,2.199115
6.633022,12.821394,2.199115
6.336824,12.992404,2.199115
6.000000,12.933013,2.199115
5.780154,12.671010,2.199115
5.780154,12.328990,2.199115
6.000000,12.066987,2.199115
6.336824,12.007596,2.199115
6.633022,12.178606,2.199115
6.810000,11.750000,2.199115
6.810000,12.250000,2.199115
6.810000,12.750000,2.199115
6.810000,13.250000,2.199115
7.290000,11.750000,2.199115
7.290000,12.250000,2.199115
7.290000,12.750000,2.199115
7.290000,13.250000,2.199115
7.770000,11.750000,2.199115
7.770000,12.250000,2.199115
7.770000,12.750000,2.199115
7.770000,13.250000,2.199115
8.750000,11.750000,2.199115
8.750000,12.250000,2.199115
8.750000,12.750000,2.199115
8.750000,13.250000,2.199115
9.750000,11.750000,2.199115
9.750000,12.250000,2.199115
9.750000,12.750000,2.199115
9.750000,13.250000,2.199115
10.750000,11.750000,2.199115
10.750000,12.250000,2.199115
10.750000,12.750000,2.199115
10.750000,13.250000,2.199115
12.750000,11.750000,2.199115
12.750000,12.250000,2.199115
12.750000,12.750000,2.199115
12.750000,13.250000,2.199115
15.750000,11.750000,2.199115
15.750000,12.250000,2.199115
15.750000,12.750000,2.199115
15.750000,13.250000,2.199115
6.250000,12.500000,2.199115
6.750000,12.500000,2.199115
7.250000,12.500000,2.199115
7.750000,12.500000,2.199115
8.250000,12.500000,2.199115
8.750000,12.500000,2.199115
9.250000,12.500000,2.199115
9.750000,12.500000,2.199115
10.250000,12.500000,2.199115
10.750000,12.500000,2.199115
11.250000,12.500000,2.199115
11.750000,12.500000,2.199115
12.250000,12.500000,2.199115
12.750000,12.500000,2.199115
13.250000,12.500000,2.199115
13.750000,12.500000,2.199115
14.250000,12.500000,2.199115
14.750000,12.500000,2.199115
15.250000,12.500000,2.199115
15.750000,12.500000,2.199115
6.750000,12.500000,2.268928
6.633022,12.821394,2.268928
6.336824,12.992404,2.268928
6.000000,12.933013,2.268928
5.780154,12.671010,2.268928
5.780154,12.328990,2.268928
6.000000,12.066987,2.268928
6.336824,12.007596,2.268928
6.633022,12.178606,2.268928
6.810000,11.750000,2.268928
6.810000,12.250000,2.268928
6.810000,12.750000,2.268928
6.810000,13.250000,2.268928
7.290000,11.750000,2.268928
7.290000,12.250000,2.268928
7.290000,12.750000,2.268928
7.290000,13.250000,2.268928
7.770000,11.750000,2.268928
7.770000,12.250000,2.268928
7.770000,12.750000,2.268928
7.770000,13.250000,2.268928
8.750000,11.750000,2.268928
8.750000,12.250000,2.268928
8.750000,12.750000,2.268928
8.750000,13.250000,2.268928
9.750000,11.750000,2.268928
9.750000,12.250000,2.268928
9.750000,12.750000,2.268928
9.750000,13.250000,2.268928
10.750000,11.750000,2.268928
10.750000,12.250000,2.268928
10.750000,12.750000,2.268928
10.750000,13.250000,2.268928
12.750000,11.750000,2.268928
12.750000,12.250000,2.268928
12.750000,12.750000,2.268928
12.750000,13.250000,2.268928
15.750000,11.750000,2.268928
15.750000,12.250000,2.268928
15.750000,12.750000,2.268928
15.750000,13.250000,2.268928
6.250000,12.500000,2.268928
6.750000,12.500000,2.268928
7.250000,12.500000,2.268928
7.750000,12.500000,2.268928
8.250000,12.500000,2.268928
8.750000,12.500000,2.268928
9.250000,12.500000,2.268928
9.750000,12.500000,2.268928
10.250000,12.500000,2.268928
10.750000,12.500000,2.268928
11.250000,12.500000,2.268928
11.750000,12.500000,2.268928
12.250000,12.500000,2.268928
12.750000,12.500000,2.268928
13.250000,12.500000,2.268928
13.750000,12.500000,2.268928
14.250000,12.500000,2.268928
14.750000,12.500000,2.268928
15.250000,12.500000,2.268928
15.750000,12.500000,2.268928
6.750000,12.500000,2.338741
6.633022,12.821394,2.338741
6.336824,12.992404,2.338741
6.000000,12.933013,2.338741
5.780154,12.671010,2.338741
5.780154,12.328990,2.338741
6.000000,12.066987,2.338741
6.336824,12.007596,2.338741
6.633022,12.178606,2.338741
6.810000,11.750000,2.338741
6.810000,12.250000,2.338741
6.810000,12.750000,2.338741
6.810000,13.250000,2.338741
7.290000,11.750000,2.338741
7.290000,12.250000,2.338741
7.290000,12.750000,2.338741
7.290000,13.250000,2.338741
7.770000,11.750000,2.338741
7.770000,12.250000,2.338741
7.770000,12.750000,2.338741
7.770000,13.250000,2.338741
8.750000,11.750000,2.338741
8.750000,12.250000,2.338741
8.750000,12.750000,2.338741
8.750000,13.250000,2.338741
9.750000,11.750000,2.338741
9.750000,12.250000,2.338741
9.750000,12.750000,2.338741
9.750000,13.250000,2.338741
10.750000,11.750000,2.338741
10.750000,12.250000,2.338741
10.750000,12.750000,2.338741
10.750000,13.250000,2.338741
12.750000,11.750000,2.338741
12.750000,12.250000,2.338741
12.750000,12.750000,2.338741
12.750000,13.250000,2.338741
15.750000,11.750000,2.338741
15.750000,12.250000,2.338741
15.750000,12.750000,2.338741
15.750000,13.250000,2.338741
6.250000,12.500000,2.338741
6.750000,12.500000,2.338741
7.250000,12.500000,2.338741
7.750000,12.500000,2.338741
8.250000,12.500000,2.338741
8.750000,12.500000,2.338741
9.250000,12.500000,2.338741
9.750000,12.500000,2.338741
10.250000,12.500000,2.338741
10.750000,12.500000,2.338741
11.250000,12.500000,2.338741
11.750000,12.500000,2.338741
12.250000,12.500000,2.338741
12.750000,12.500000,2.338741
13.250000,12.500000,2.338741
13.750000,12.500000,2.338741
14.250000,12.500000,2.338741
14.750000,12.500000,2.338741
15.250000,12.500000,2.338741
15.750000,12.500000,2.338741
6.750000,12.500000,2.408554
6.633022,12.821394,2.408554
6.336824,12.992404,2.408554
6.000000,12.933013,2.408554
5.780154,12.671010,2.408554
5.780154,12.328990,2.408554
6.000000,12.066987,2.408554
6.336824,12.007596,2.408554
6.633022,12.178606,2.408554
6.810000,11.750000,2.408554
6.810000,12.250000,2.408554
6.810000,12.750000,2.408554
6.810000,13.250000,2.408554
7.290000,11.750000,2.408554
7.290000,12.250000,2.408554
7.290000,12.750000,2.408554
7.290000,13.250000,2.408554
7.770000,11.750000,2.408554
7.770000,12.250000,2.408554
7.770000,12.750000,2.408554
7.770000,13.250000,2.408554
8.750000,11.750000,2.408554
8.750000,12.250000,2.408554
8.750000,12.750000,2.408554
8.750000,13.250000,2.408554
9.750000,11.750000,2.408554
9.750000,12.250000,2.408554
9.750000,12.750000,2.408554
9.750000,13.250000,2.408554
10.750000,11.750000,2.408554
10.750000,12.250000,2.408554
10.750000,12.750000,2.408554
10.750000,13.250000,2.408554
12.750000,11.750000,2.408554
12.750000,12.250000,2.408554
12.750000,12.750000,2.408554
12.750000,13.250000,2.408554
15.750000,11.750000,2.408554
15.750000,12.250000,2.408554
15.750000,12.750000,2.408554
15.750000,13.250000,2.408554
6.250000,12.500000,2.408554
6.750000,12.500000,2.408554
7.250000,12.500000,2.408554
7.750000,12.500000,2.408554
8.250000,12.500000,2.408554
8.750000,12.500000,2.408554
9.250000,12.500000,2.408554
9.750000,12.500000,2.408554
10.250000,12.500000,2.408554
10.750000,12.500000,2.408554
11.250000,12.500000,2.408554
11.750000,12.500000,2.408554
12.250000,12.500000,2.408554
12.750000,12.500000,2.408554
13.250000,12.500000,2.408554
13.750000,12.500000,2.408554
14.250000,12.500000,2.408554
14.750000,12.500000,2.408554
15.250000,12.500000,2.408554
15.750000,12.500000,2.408554
6.750000,12.500000,2.478368
6.633022,12.821394,2.478368
6.336824,12.992404,2.478368
6.000000,12.933013,2.478368
5.780154,12.671010,2.478368
5.780154,12.328990,2.478368
6.000000,12.066987,2.478368
6.336824,12.007596,2.478368
6.633022,12.178606,2.478368
6.810000,11.750000,2.478368
6.810000,12.250000,2.478368
6.810000,12.750000,2.478368
6.810000,13.250000,2.478368
7.290000,11.750000,2.478368
7.290000,12.250000,2.478368
7.290000,12.750000,2.478368
7.290000,13.250000,2.478368
7.770000,11.750000,2.478368
7.770000,12.250000,2.478368
7.770000,12.750000,2.478368
7.770000,13.250000,2.478368
8.750000,11.750000,2.478368
8.750000,12.250000,2.478368
8.750000,12.750000,2.478368
8.750000,13.250000,2.478368
9.750000,11.750000,2.478368
9.750000,12.250000,2.478368
9.750000,12.750000,2.478368
9.750000,13.250000,2.478368
10.750000,11.750000,2.478368
10.750000,12.250000,2.478368
10.750000,12.750000,2.478368
10.750000,13.250000,2.478368
12.750000,11.750000,2.478368
12.750000,12.250000,2.478368
12.750000,12.750000,2.478368
12.750000,13.250000,2.478368
15.750000,11.750000,2.478368
15.750000,12.250000,2.478368
15.750000,12.750000,2.478368
15.750000,13.250000,2.478368
6.250000,12.500000,2.478368
6.750000,12.500000,2.478368
7.250000,12.500000,2.478368
7.750000,12.500000,2.478368
8.250000,12.500000,2.478368
8.750000,12.500000,2.478368
9.250000,12.500000,2.478368
9.750000,12.500000,2.478368
10.250000,12.500000,2.478368
10.750000,12.500000,2.478368
11.250000,12.500000,2.478368
11.750000,12.500000,2.478368
12.250000,12.500000,2.478368
12.750000,12.500000,2.478368
13.250000,12.500000,2.478368
13.750000,12.500000,2.478368
14.250000,12.500000,2.478368
14.750000,12.500000,2.478368
15.250000,12.500000,2.478368
15.750000,12.500000,2.478368
6.750000,12.500000,2.548181
6.633022,12.821394,2.548181
6.336824,12.992404,2.548181
6.000000,12.933013,2.548181
5.780154,12.671010,2.548181
5.780154,12.328990,2.548181
6.000000,12.066987,2.548181
6.336824,12.007596,2.548181
6.633022,12.178606,2.548181
6.810000,11.750000,2.548181
6.810000,12.250000,2.548181
6.810000,12.750000,2.548181
6.810000,13.250000,2.548181
7.290000,11.750000,2.548181
7.290000,12.250000,2.548181
7.290000,12.750000,2.548181
7.290000,13.250000,2.548181
7.770000,11.750000,2.548181
7.770000,12.250000,2.548181
7.770000,12.750000,2.548181
7.770000,13.250000,2.548181
8.750000,11.750000,2.548181
8.750000,12.250000,2.548181
8.750000,12.750000,2.548181
8.750000,13.250000,2.548181
9.750000,11.750000,2.548181
9.750000,12.250000,2.548181
9.750000,12.750000,2.548181
9.750000,13.250000,2.548181
10.750000,11.750000,2.548181
10.750000,12.250000,2.548181
10.750000,12.750000,2.548181
10.750000,13.250000,2.548181
12.750000,11.750000,2.548181
12.750000,12.250000,2.548181
12.750000,12.750000,2.548181
12.750000,13.250000,2.548181
15.750000,11.750000,2.548181
15.750000,12.250000,2.548181
15.750000,12.750000,2.548181
15.750000,13.250000,2.548181
6.250000,12.500000,2.548181
6.750000,12.500000,2.548181
7.250000,12.500000,2.548181
7.750000,12.500000,2.548181
8.250000,12.500000,2.548181
8.750000,12.500000,2.548181
9.250000,12.500000,2.548181
9.750000,12.500000,2.548181
10.250000,12.500000,2.548181
10.750000,12.500000,2.548181
11.250000,12.500000,2.548181
11.750000,12.500000,2.548181
12.250000,12.500000,2.548181
12.750000,12.500000,2.548181
13.250000,12.500000,2.548181
13.750000,12.500000,2.548181
14.250000,12.500000,2.548181
14.750000,12.500000,2.548181
15.250000,12.500000,2.548181
15.750000,12.500000,2.548181
6.750000,12.500000,2.617994
6.633022,12.821394,2.617994
6.336824,12.992404,2.617994
6.000000,12.933013,2.617994
5.780154,12.671010,2.617994
5.780154,12.328990,2.617994
6.000000,12.066987,2.617994
6.336824,12.007596,2.617994
6.633022,12.178606,2.617994
6.810000,11.750000,2.617994
6.810000,12.250000,2.617994
6.810000,12.750000,2.617994
6.810000,13.250000,2.617994
7.290000,11.750000,2.617994
7.290000,12.250000,2.617994
7.290000,12.750000,2.617994
7.290000,13.250000,2.617994
7.770000,11.750000,2.617994
7.770000,12.250000,2.617994
7.770000,12.750000,2.617994
7.770000,13.250000,2.617994
8.750000,11.750000,2.617994
8.750000,12.250000,2.617994
8.750000,12.750000,2.617994
8.750000,13.250000,2.617994
9.750000,11.750000,2.617994
9.750000,12.250000,2.617994
9.750000,12.750000,2.617994
9.750000,13.250000,2.617994
10.750000,11.750000,2.617994
10.750000,12.250000,2.617994
10.750000,12.750000,2.617994
10.750000,13.250000,2.617994
12.750000,11.750000,2.617994
12.750000,12.250000,2.617994
12.750000,12.750000,2.617994
12.750000,13.250000,2.617994
15.750000,11.750000,2.617994
15.750000,12.250000,2.617994
15.750000,12.750000,2.617994
15.750000,13.250000,2.617994
6.250000,12.500000,2.617994
6.750000,12.500000,2.617994
7.250000,12.500000,2.617994
7.750000,12.500000,2.617994
8.250000,12.500000,2.617994
8.750000,12.500000,2.617994
9.250000,12.500000,2.617994
9.750000,12.500000,2.617994
10.250000,12.500000,2.617994
10.750000,12.500000,2.617994
11.250000,12.500000,2.617994
11.750000,12.500000,2.617994
12.250000,12.500000,2.617994
12.750000,12.500000,2.617994
13.250000,12.500000,2.617994
13.750000,12.500000,2.617994
14.250000,12.500000,2.617994
14.750000,12.500000,2.617994
15.250000,12.500000,2.617994
15.750000,12.500000,2.617994
6.750000,12.500000,2.687807
6.633022,12.821394,2.687807
6.336824,12.992404,2.687807
6.000000,12.933013,2.687807
5.780154,12.671010,2.687807
5.780154,12.328990,2.687807
6.000000,12.066987,2.687807
6.336824,12.007596,2.687807
6.633022,12.178606,2.687807
6.810000,11.750000,2.687807
6.810000,12.250000,2.687807
6.810000,12.750000,2.687807
6.810000,13.250000,2.687807
7.290000,11.750000,2.687807
7.290000,12.250000,2.687807
7.290000,12.750000,2.687807
7.290000,13.250000,2.687807
7.770000,11.750000,2.687807
7.770000,12.250000,2.687807
7.770000,12.750000,2.687807
7.770000,13.250000,2.687807
8.750000,11.750000,2.687807
8.750000,12.250000,2.687807
8.750000,12.750000,2.687807
8.750000,13.250000,2.687807
9.750000,11.750000,2.687807
9.750000,12.250000,2.687807
9.750000,12.750000,2.687807
9.750000,13.250000,2.687807
10.750000,11.750000,2.687807
10.750000,12.250000,2.687807
10.750000,12.750000,2.687807
10.750000,13.250000,2.687807
12.750000,11.750000,2.687807
12.750000,12.250000,2.687807
12.750000,12.750000,2.687807
12.750000,13.250000,2.687807
15.750000,11.750000,2.687807
15.750000,12.250000,2.687807
15.750000,12.750000,2.687807
15.750000,13.250000,2.687807
6.250000,12.500000,2.687807
6.750000,12.500000,2.687807
7.250000,12.500000,2.687807
7.750000,12.500000,2.687807
8.250000,12.500000,2.687807
8.750000,12.500000,2.687807
9.250000,12.500000,2.687807
9.750000,12.500000,2.687807
10.250000,12.500000,2.687807
10.750000,12.500000,2.687807
11.250000,12.500000,2.687807
11.750000,12.500000,2.687807
12.250000,12.500000,2.687807
12.750000,12.500000,2.687807
13.250000,12.500000,2.687807
13.750000,12.500000,2.687807
14.250000,12.500000,2.687807
14.750000,12.500000,2.687807
15.250000,12.500000,2.687807
15.750000,12.500000,2.687807
6.750000,12.500000,2.757620
6.633022,12.821394,2.757620
6.336824,12.992404,2.757620
6.000000,12.933013,2.757620
5.780154,12.671010,2.757620
5.780154,12.328990,2.757620
6.000000,12.066987,2.757620
6.336824,12.007596,2.757620
6.633022,12.178606,2.757620
6.810000,11.750000,2.757620
6.810000,12.250000,2.757620
6.810000,12.750000,2.757620
6.810000,13.250000,2.757620
7.290000,11.750000,2.757620
7.290000,12.250000,2.757620
7.290000,12.750000,2.757620
7.290000,13.250000,2.757620
7.770000,11.750000,2.757620
7.770000,12.250000,2.757620
7.770000,12.750000,2.757620
7.770000,13.250000,2.757620
8.750000,11.750000,2.757620
8.750000,12.250000,2.757620
8.750000,12.750000,2.757620
8.750000,13.250000,2.757620
9.750000,11.750000,2.757620
9.750000,12.250000,2.757620
9.750000,12.750000,2.757620
9.750000,13.250000,2.757620
10.750000,11.750000,2.757620
10.750000,12.250000,2.757620
10.750000,12.750000,2.757620
10.750000,13.250000,2.757620
12.750000,11.750000,2.757620
12.750000,12.250000,2.757620
12.750000,12.750000,2.757620
12.750000,13.250000,2.757620
15.750000,11.750000,2.757620
15.750000,12.250000,2.757620
15.750000,12.750000,2.757620
15.750000,13.250000,2.757620
6.250000,12.500000,2.757620
6.750000,12.500000,2.757620
7.250000,12.500000,2.757620
7.750000,12.500000,2.757620
8.250000,12.500000,2.757620
8.750000,12.500000,2.757620
9.250000,12.500000,2.757620
9.750000,12.500000,2.757620
10.250000,12.500000,2.757620
10.750000,12.500000,2.757620
11.250000,12.500000,2.757620
11.750000,12.500000,2.757620
12.250000,12.500000,2.757620
12.750000,12.500000,2.757620
13.250000,12.500000,2.757620
13.750000,12.500000,2.757620
14.250000,12.500000,2.757620
14.750000,12.500000,2.757620
15.250000,12.500000,2.757620
15.750000,12.500000,2.757620
6.750000,12.500000,2.827433
6.633022,12.821394,2.827433
6.336824,12.992404,2.827433
6.000000,12.933013,2.827433
5.780154,12.671010,2.827433
5.780154,12.328990,2.827433
6.000000,12.066987,2.827433
6.336824,12.007596,2.827433
6.633022,12.178606,2.827433
6.810000,11.750000,2.827433
6.810000,12.250000,2.827433
6.810000,12.750000,2.827433
6.810000,13.250000,2.827433
7.290000,11.750000,2.827433
7.290000,12.250000,2.827433
7.290000,12.750000,2.827433
7.290000,13.250000,2.827433
7.770000,11.750000,2.827433
7.770000,12.250000,2.827433
7.770000,12.750000,2.827433
7.770000,13.250000,2.827433
8.750000,11.750000,2.827433
8.750000,12.250000,2.827433
8.750000,12.750000,2.827433
8.750000,13.250000,2.827433
9.750000,11.750000,2.827433
9.750000,12.250000,2.827433
9.750000,12.750000,2.827433
9.750000,13.250000,2.827433
10.750000,11.750000,2.827433
10.750000,12.250000,2.827433
10.750000,12.750000,2.827433
10.750000,13.250000,2.827433
12.750000,11.750000,2.827433
12.750000,12.250000,2.827433
12.750000,12.750000,2.827433
12.750000,13.250000,2.827433
15.750000,11.750000,2.827433
15.750000,12.250000,2.827433
15.750000,12.750000,2.827433
15.750000,13.250000,2.827433
6.250000,12.500000,2.827433
6.750000,12.500000,2.827433
7.250000,12.500000,2.827433
7.750000,12.500000,2.827433
8.250000,12.500000,2.827433
8.750000,12.500000,2.827433
9.250000,12.500000,2.827433
9.750000,12.500000,2.827433
10.250000,12.500000,2.827433
10.750000,12.500000,2.827433
11.250000,12.500000,2.827433
11.750000,12.500000,2.827433
12.250000,12.500000,2.827433
12.750000,12.500000,2.827433
13.250000,12.500000,2.827433
13.750000,12.500000,2.827433
14.250000,12.500000,2.827433
14.750000,12.500000,2.827433
15.250000,12.500000,2.827433
15.750000,12.500000,2.827433
6.750000,12.500000,2.897247
6.633022,12.821394,2.897247
6.336824,12.992404,2.897247
6.000000,12.933013,2.897247
5.780154,12.671010,2.897247
5.780154,12.328990,2.897247
6.000000,12.066987,2.897247
6.336824,12.007596,2.897247
6.633022,12.178606,2.897247
6.810000,11.750000,2.897247
6.810000,12.250000,2.897247
6.810000,12.750000,2.897247
6.810000,13.250000,2.897247
7.290000,11.750000,2.897247
7.290000,12.250000,2.897247
7.290000,12.750000,2.897247
7.290000,13.250000,2.897247
7.770000,11.750000,2.897247
7.770000,12.250000,2.897247
7.770000,12.750000,2.897247
7.770000,13.250000,2.897247
8.750000,11.750000,2.897247
8.750000,12.250000,2.897247
8.750000,12.750000,2.897247
8.750000,13.250000,2.897247
9.750000,11.750000,2.897247
9.750000,12.250000,2.897247
9.750000,12.750000,2.897247
9.750000,13.250000,2.897247
10.750000,11.750000,2.897247
10.750000,12.250000,2.897247
10.750000,12.750000,2.897247
10.750000,13.250000,2.897247
12.750000,11.750000,2.897247
12.750000,12.250000,2.897247
12.750000,12.750000,2.897247
12.750000,13.250000,2.897247
15.750000,11.750000,2.897247
15.750000,12.250000,2.897247
15.750000,12.750000,2.897247
15.750000,13.250000,2.897247
6.250000,12.500000,2.897247
6.750000,12.500000,2.897247
7.250000,12.500000,2.897247
7.750000,12.500000,2.897247
8.250000,12.500000,2.897247
8.750000,12.500000,2.897247
9.250000,12.500000,2.897247
9.750000,12.500000,2.897247
10.250000,12.500000,2.897247
10.750000,12.500000,2.897247
11.250000,12.500000,2.897247
11.750000,12.500000,2.897247
12.250000,12.500000,2.897247
12.750000,12.500000,2.897247
13.250000,12.500000,2.897247
13.750000,12.500000,2.897247
14.250000,12.500000,2.897247
14.750000,12.500000,2.897247
15.250000,12.500000,2.897247
15.750000,12.500000,2.897247
6.750000,12.500000,2.967060
6.633022,12.821394,2.967060
6.336824,12.992404,2.967060
6.000000,12.933013,2.967060
5.780154,12.671010,2.967060
5.780154,12.328990,2.967060
6.000000,12.066987,2.967060
6.336824,12.007596,2.967060
6.633022,12.178606,2.967060
6.810000,11.750000,2.967060
6.810000,12.250000,2.967060
6.810000,12.750000,2.967060
6.810000,13.250000,2.967060
7.290000,11.750000,2.967060
7.290000,12.250000,2.967060
7.290000,12.750000,2.967060
7.290000,13.250000,2.967060
7.770000,11.750000,2.967060
7.770000,12.250000,2.967060
7.770000,12.750000,2.967060
7.770000,13.250000,2.967060
8.750000,11.750000,2.967060
8.750000,12.250000,2.967060
8.750000,12.750000,2.967060
8.750000,13.250000,2.967060
9.750000,11.750000,2.967060
9.750000,12.250000,2.967060
9.750000,12.750000,2.967060
9.750000,13.250000,2.967060
10.750000,11.750000,2.967060
10.750000,12.250000,2.967060
10.750000,12.750000,2.967060
10.750000,13.250000,2.967060
12.750000,11.750000,2.967060
12.750000,12.250000,2.967060
12.750000,12.750000,2.967060
12.750000,13.250000,2.967060
15.750000,11.750000,2.967060
15.750000,12.250000,2.967060
15.750000,12.750000,2.967060
15.750000,13.250000,2.967060
6.250000,12.500000,2.967060
6.750000,12.500000,2.967060
7.250000,12.500000,2.967060
7.750000,12.500000,2.967060
8.250000,12.500000,2.967060
8.750000,12.500000,2.967060
9.250000,12.500000,2.967060
9.750000,12.500000,2.967060
10.250000,12.500000,2.967060
10.750000,12.500000,2.967060
11.250000,12.500000,2.967060
11.750000,12.500000,2.967060
12.250000,12.500000,2.967060
12.750000,12.500000,2.967060
13.250000,12.500000,2.967060
13.750000,12.500000,2.967060
14.250000,12.500000,2.967060
14.750000,12.500000,2.967060
15.250000,12.500000,2.967060
15.750000,12.500000,2.967060
6.750000,12.500000,3.036873
6.633022,12.821394,3.036873
6.336824,12.992404,3.036873
6.000000,12.933013,3.036873
5.780154,12.671010,3.036873
5.780154,12.328990,3.036873
6.000000,12.066987,3.036873
6.336824,12.007596,3.036873
6.633022,12.178606,3.036873
6.810000,11.750000,3.036873
6.810000,12.250000,3.036873
6.810000,12.750000,3.036873
6.810000,13.250000,3.036873
7.290000,11.750000,3.036873
7.290000,12.250000,3.036873
7.290000,12.750000,3.036873
7.290000,13.250000,3.036873
7.770000,11.750000,3.036873
7.770000,12.250000,3.036873
7.770000,12.750000,3.036873
7.770000,13.250000,3.036873
8.750000,11.750000,3.036873
8.750000,12.250000,3.036873
8.750000,12.750000,3.036873
8.750000,13.250000,3.036873
9.750000,11.750000,3.036873
9.750000,12.250000,3.036873
9.750000,12.750000,3.036873
9.750000,13.250000,3.036873
10.750000,11.750000,3.036873
10.750000,12.250000,3.036873
10.750000,12.750000,3.036873
10.750000,13.250000,3.036873
12.750000,11.750000,3.036873
12.750000,12.250000,3.036873
12.750000,12.750000,3.036873
12.750000,13.250000,3.036873
15.750000,11.750000,3.036873
15.750000,12.250000,3.036873
15.750000,12.750000,3.036873
15.750000,13.250000,3.036873
6.250000,12.500000,3.036873
6.750000,12.500000,3.036873
7.250000,12.500000,3.036873
7.750000,12.500000,3.036873
8.250000,12.500000,3.036873
8.750000,12.500000,3.036873
9.250000,12.500000,3.036873
9.750000,12.500000,3.036873
10.250000,12.500000,3.036873
10.750000,12.500000,3.036873
11.250000,12.500000,3.036873
11.750000,12.500000,3.036873
12.250000,12.500000,3.036873
12.750000,12.500000,3.036873
13.250000,12.500000,3.036873
13.750000,12.500000,3.036873
14.250000,12.500000,3.036873
14.750000,12.500000,3.036873
15.250000,12.500000,3.036873
15.750000,12.500000,3.036873
6.750000,12.500000,3.106686
6.633022,12.821394,3.106686
6.336824,12.992404,3.106686
6.000000,12.933013,3.106686
5.780154,12.671010,3.106686
5.780154,12.328990,3.106686
6.000000,12.066987,3.106686
6.336824,12.007596,3.106686
6.633022,12.178606,3.106686
6.810000,11.750000,3.106686
6.810000,12.250000,3.106686
6.810000,12.750000,3.106686
6.810000,13.250000,3.106686
7.290000,11.750000,3.106686
7.290000,12.250000,3.106686
7.290000,12.750000,3.106686
7.290000,13.250000,3.106686
7.770000,11.750000,3.106686
7.770000,12.250000,3.106686
7.770000,12.750000,3.106686
7.770000,13.250000,3.106686
8.750000,11.750000,3.106686
8.750000,12.250000,3.106686
8.750000,12.750000,3.106686
8.750000,13.250000,3.106686
9.750000,11.750000,3.106686
9.750000,12.250000,3.106686
9.750000,12.750000,3.106686
9.750000,13.250000,3.106686
10.750000,11.750000,3.106686
10.750000,12.250000,3.106686
10.750000,12.750000,3.106686
10.750000,13.250000,3.106686
12.750000,11.750000,3.106686
12.750000,12.250000,3.106686
12.750000,12.750000,3.106686
12.750000,13.250000,3.106686
15.750000,11.750000,3.106686
15.750000,12.250000,3.106686
15.750000,12.750000,3.106686
15.750000,13.250000,3.106686
6.250000,12.500000,3.106686
6.750000,12.500000,3.106686
7.250000,12.500000,3.106686
7.750000,12.500000,3.106686
8.250000,12.500000,3.106686
8.750000,12.500000,3.106686
9.250000,12.500000,3.106686
9.750000,12.500000,3.106686
10.250000,12.500000,3.106686
10.750000,12.500000,3.106686
11.250000,12.500000,3.106686
11.750000,12.500000,3.106686
12.250000,12.500000,3.106686
12.750000,12.500000,3.106686
13.250000,12.500000,3.106686
13.750000,12.500000,3.106686
14.250000,12.500000,3.106686
14.750000,12.500000,3.106686
15.250000,12.500000,3.106686
15.750000,12.500000,3.106686
END_WITNESS_POINTS
