y,U_bar,u_prime,V_bar,v_prime,W_bar,w_prime
1.4471585,5.15661804275605,0.397652064453564,0.018998923282096958,0.0967677229647357,-0.022453836544788296,0.07184335465865738
1.4639868,5.136831156585017,0.4147903648213531,0.019442380341446408,0.09712840648657203,-0.021640086251079424,0.07226899822750496
1.4805204,5.122380200426495,0.4335543575511376,0.019997043166880012,0.09657442874234864,-0.021259901981009875,0.07312773797511647
1.4967545,5.099367883304278,0.4429311506800766,0.018570167528737608,0.09374893162038093,-0.021658882620910997,0.07485243188876835
1.5126846,5.084569380315859,0.46269040720888693,0.018829653718576495,0.09292912425376726,-0.019275076233890114,0.07672059135066366
1.5283068,5.0680180634117,0.485429154723889,0.018969355161597142,0.09248277410957288,-0.018002921312183177,0.07942299802936187
1.5436181,5.048941367626812,0.5112845679723907,0.01854499573834014,0.0919640741564739,-0.01635869558431675,0.0823409356759026
1.5586159,5.025720360977827,0.5429235128650283,0.017470863802337453,0.0914853515283674,-0.013916023268781757,0.0857979526429495
1.5732982,5.003830138178465,0.575506803339922,0.015066099247736551,0.09030483369232768,-0.010972118359357049,0.0899861695141833
1.5876637,4.971709663370838,0.6055964896881089,0.011935612495198021,0.08908367070522302,-0.007883217104825618,0.09450606169854163
1.6017114,4.9317540743089445,0.6325254919859759,0.009133974395150554,0.08912417214912266,-0.004953231834010049,0.09957193441122661
1.6154411,4.887439415258726,0.6578410194524045,0.005942428569914418,0.09114872809977233,-0.001703044979327246,0.10570052547947588
1.628853,4.839818002301255,0.6836950037552901,0.002888802118626887,0.09477356953853047,0.00025418199570303036,0.11225328302538738
1.6419476,4.782010954125956,0.7148333202055817,0.0006498230930238461,0.0982408267708386,0.0023895685034620306,0.11843689605745973
1.6547264,4.725338149978012,0.745487660515251,-0.0018224101797920588,0.10217575006063814,0.003536135202374411,0.1236695471917278
1.6671906,4.669445259293967,0.7767242776401402,-0.004722214008599923,0.10499613168695493,0.004161716917475291,0.12767026438000842
1.6793423,4.615189944423427,0.797871270797225,-0.006232348791582217,0.10878742583551858,0.004272268039682169,0.13041787372328267
1.6911838,4.572637971098505,0.8147289208676397,-0.00665097399090051,0.11397456880800833,0.0042862452137826315,0.13278156387578893
1.7027179,4.533518972662219,0.8141863665745867,-0.00720706458777451,0.1193047327881512,0.004327149557132005,0.13417718113538227
1.7139477,4.498156144426425,0.8105669010011098,-0.00775810364733955,0.12538260468863655,0.005240242812870011,0.134960644795932
1.7248764,4.46101321426211,0.8026813103668542,-0.008769443166200964,0.1295846738462755,0.007226705416142599,0.1349146300265232
1.7355077,4.42676171848116,0.7937620419653013,-0.010044431554731864,0.13280135723573386,0.00981128002774907,0.13425119861431234
1.7458456,4.387551335395741,0.7807195036648434,-0.011052469360039622,0.13560291319702764,0.013070004534210724,0.13208888797046908
1.7558942,4.359619460429319,0.771544378620808,-0.012433832924646566,0.1380756852169719,0.014925347802224443,0.1310781224019497
1.7656578,4.330350444802538,0.7625163619757384,-0.013110103637022266,0.1392120051783487,0.017459697809890595,0.1291971586008585
1.775141,4.297154053971193,0.7522653920844675,-0.013837522333270593,0.14037977454543654,0.019757672805443348,0.12742319321372955
1.7843485,4.259822662569447,0.7425119599185639,-0.013256445522567361,0.14152435764460303,0.02188498096552449,0.12650236766826356
1.7932853,4.219292413307015,0.7326966925935395,-0.01185500942695211,0.14195515157854954,0.023890762560391247,0.12667473006902513
1.8019562,4.178130503733753,0.7270784538824611,-0.011270265109496152,0.14288957900673524,0.02598213593798356,0.1274323928648865
1.8103665,4.135894103389818,0.7207809194061354,-0.009849281616777884,0.14098444181006953,0.027675747156811814,0.12750207174370218
1.8185214,4.094669048882753,0.7197181743026778,-0.011485165743723042,0.13831619123660444,0.028880076674945052,0.1274381737829147
1.8264261,4.054775580483024,0.7232883641082568,-0.012129006585704899,0.1384779051238747,0.02965710590027653,0.1265416249490302
1.8340862,4.018238072219647,0.7268040525856918,-0.012199484536687285,0.13414764773384796,0.029896660054731662,0.12512920428473218
1.8415068,3.982490259555758,0.7307089677041292,-0.012508650421970306,0.1315267022625468,0.029817122447408966,0.12342860498210768
1.8486937,3.948815232416589,0.7348939176576855,-0.013124995835642913,0.12955933890742793,0.02934446511306492,0.12115592545992632
1.8556521,3.917067542917523,0.7396389548743795,-0.013922064722801018,0.12483373083201182,0.028564973734494924,0.11876858125630657
1.8623874,3.888110883158561,0.7488811556675641,-0.015864827340411614,0.12302126374373538,0.02768007044662437,0.11642019508482919
1.8689054,3.85957649984102,0.7556850006345639,-0.016314646511152456,0.11898491501318507,0.026503004990986102,0.11411845814004926
1.8752112,3.8271871168495757,0.7605500655167415,-0.017022676270830553,0.11610452831500484,0.0250213286974596,0.11186379835773252
1.8813106,3.7950331285099095,0.7720428414073245,-0.019607246254629646,0.1134045255199531,0.023788428303526645,0.11024732150300502
1.8872087,3.7584140685055427,0.7813392887351693,-0.01835329201471145,0.11166857027948425,0.02215840284304821,0.10864329444578613
1.8929111,3.7177237204421894,0.7903236652517495,-0.017471957261967427,0.10898347402553556,0.020439151449423296,0.10698637244529052
1.8984228,3.6717015840143015,0.7983453227105027,-0.01822600585224707,0.10341623297769376,0.018756611079329976,0.1054332519779647
1.9037493,3.6188819338756604,0.806034263085304,-0.018700669649178384,0.10125542311161523,0.017121153449784515,0.10393396502548169
1.9088957,3.558622736264406,0.814066309338112,-0.019483275588045895,0.09907330208429638,0.01556599759236765,0.1022998155225286
1.9138671,3.490171973357926,0.822299663088493,-0.018723234658851756,0.09783775700982854,0.014098226319048,0.10058066992647019
1.9186686,3.4139393971730745,0.8304868606916394,-0.01707658424575051,0.09719390398228761,0.012769478897639807,0.09863439404774521
1.9233052,3.3304671838832673,0.8375574338155084,-0.016616296907896823,0.09622670769364124,0.011556536691257401,0.09651359689585616
1.9277815,3.240577213670171,0.8423136107001962,-0.0175109629527321,0.09635699501254776,0.010451568711480532,0.09431160979030917
1.9321026,3.143441235612171,0.845171570156416,-0.01692609120255704,0.09395589456637032,0.009533546170899037,0.09212199551904465
1.9362731,3.0375765478453918,0.8452193524388298,-0.01658137724388509,0.09003189881689545,0.008794321327007169,0.08996565515064209
1.9402976,2.924378682677603,0.8418906632729758,-0.016173207415824866,0.08861403643945524,0.008197189147929001,0.08784475021815456
1.9441806,2.805007923974914,0.8358970643137772,-0.014331907851170425,0.08831792484537518,0.007742713501431577,0.0857927197673066
1.9479266,2.6783333270990033,0.8252933008481359,-0.012818493104134123,0.08906895934918424,0.007381981617613007,0.0838291259014715
1.9515399,2.546075838623123,0.8088377168873119,-0.011029864972327642,0.08896801703130215,0.007077192007820174,0.08197833868784171
1.9550245,2.4102092400485557,0.7881363112201979,-0.009070129913893632,0.08688157594947392,0.006829903693503436,0.08025277895023314
1.9583849,2.269504445585172,0.764185513465881,-0.008894903201100575,0.08332263576920221,0.006620273478449405,0.07861842368037325
1.9616249,2.124313953395771,0.7370095703246482,-0.010174719641351504,0.08159375042693297,0.00643728664314593,0.07700087489398164
1.9647484,1.9772356105730322,0.7076410698661043,-0.009631573799605607,0.08007990455799316,0.0062542989413071235,0.07543162540668177
1.9677593,1.829285184331207,0.6770837776232222,-0.008551926382609112,0.07761538517100897,0.006039235022995849,0.07395510375189579
1.9706613,1.6808219726474678,0.6456978920866143,-0.007697764896239829,0.078298362624374,0.005791155057172388,0.07249290879614888
1.973458,1.532929692297738,0.6140720900804861,-0.007027099988979547,0.0774687841232347,0.0054978700935928515,0.07107090468348111
1.9761531,1.3867954045305995,0.5829293785720964,-0.00605491563605642,0.07532938758241677,0.00516488378692607,0.06966405722159494
1.9787499,1.2431449654438047,0.5529906922932363,-0.0035207274266398653,0.07385444382434521,0.004783502907862495,0.0683114796230231
1.9812517,1.1024084319957101,0.5248290705845692,-0.0020681650266352086,0.06969467767227788,0.004357068257624442,0.06699762159433499
1.9836619,0.9648535971852893,0.4988959102357679,-0.0021006823737304498,0.06561400479070438,0.0039054463748153163,0.06570493433362029
1.9859834,0.830717125148716,0.4755856238208936,-0.0017289157599468426,0.06288287216409034,0.00343843989389745,0.06453780989658009
1.9882194,0.7001690154523473,0.45515541050488595,-0.00023477962117094038,0.057773080749099336,0.0029643837835046597,0.06347580113622091
1.9903729,0.5736785246754219,0.4374927969321889,-0.002242230121938819,0.05122525171839077,0.0024858882098224393,0.06259164035812717
1.9924468,0.45043077350473093,0.4221673085320007,-0.0037916639549471142,0.04566498653922439,0.001993063982676501,0.06194950798497391
1.9944438,0.33356781678569675,0.4094249353469344,-0.0011489157501993071,0.03718477439885128,0.0015060234847161353,0.06157624382031795
1.9963665,0.2124734835364883,0.397940941373165,-0.0023648299033257798,0.02835778754227522,0.0009622361165951892,0.061423090094701344
1.9982178,0.11901988374662782,0.39122767985137674,-0.005351197004449473,0.01913982390679437,0.0005153081052769452,0.06132275316163566
2.0,0.0,0.0,0.0,0.0,0.0,0.0
